created_at,image
2017-01-21 23:59:02,http://pbs.twimg.com/media/C2u6wdKXcAA9pfh.jpg
2017-01-21 23:59:02,http://pbs.twimg.com/media/C2u6wlVXcAM0yoc.jpg
2017-01-21 23:59:02,http://pbs.twimg.com/media/C2u6wHsVEAE969V.jpg
2017-01-21 23:59:02,http://pbs.twimg.com/media/C2u6vjuXAAEND6M.jpg
2017-01-21 23:59:01,http://pbs.twimg.com/tweet_video_thumb/C2u6sObXUAAxUV2.jpg
2017-01-21 23:59:01,http://pbs.twimg.com/media/C2u6wI-WQAEpevP.jpg
2017-01-21 23:59:00,http://pbs.twimg.com/media/C2u6wLEWgAAR5wf.jpg
2017-01-21 23:58:59,http://pbs.twimg.com/media/C2u6vYWVIAAqRiG.jpg
2017-01-21 23:58:59,http://pbs.twimg.com/media/C2u6c-6WgAAhDZs.jpg
2017-01-21 23:58:59,http://pbs.twimg.com/media/C2u6u19WIAExJ4P.jpg
2017-01-21 23:58:59,http://pbs.twimg.com/media/C2u6vapUAAEmqA0.jpg
2017-01-21 23:58:58,http://pbs.twimg.com/media/C2u6ss7VEAAcW1I.jpg
2017-01-21 23:58:58,http://pbs.twimg.com/media/C2u6vP9VEAAFog6.jpg
2017-01-21 23:58:58,http://pbs.twimg.com/media/C2u6vLgUkAAjNbd.jpg
2017-01-21 23:58:57,http://pbs.twimg.com/ext_tw_video_thumb/822956580647768067/pu/img/be9XVk9wsPaVdfcZ.jpg
2017-01-21 23:58:57,http://pbs.twimg.com/media/C2u6oByUsAANIQY.jpg
2017-01-21 23:58:57,http://pbs.twimg.com/media/C2u6vRjW8AI_Syb.jpg
2017-01-21 23:58:57,http://pbs.twimg.com/media/C2u6uoqVQAAr36t.jpg
2017-01-21 23:58:56,http://pbs.twimg.com/media/C2u6u9kVEAACDHo.jpg
2017-01-21 23:58:56,http://pbs.twimg.com/media/C2u6b3oUoAAHOap.jpg
2017-01-21 23:58:56,http://pbs.twimg.com/media/C2u6vBWXcAQrwuy.jpg
2017-01-21 23:58:56,http://pbs.twimg.com/media/C2u6u_oUUAATQEb.jpg
2017-01-21 23:58:56,http://pbs.twimg.com/media/C2u6u5QUkAAkASi.jpg
2017-01-21 23:58:55,http://pbs.twimg.com/media/C2u6uZDVEAAk51M.jpg
2017-01-21 23:58:55,http://pbs.twimg.com/media/C2u6uv2XUAEWCbp.jpg
2017-01-21 23:58:55,http://pbs.twimg.com/media/C2u6u0GW8AM4x1m.jpg
2017-01-21 23:58:55,http://pbs.twimg.com/media/C2u6ugfW8AEmTok.jpg
2017-01-21 23:58:55,http://pbs.twimg.com/media/C2u6tYBWEAEHYo3.jpg
2017-01-21 23:58:55,http://pbs.twimg.com/media/C2u6ucdUcAIkp_l.jpg
2017-01-21 23:58:54,http://pbs.twimg.com/media/C2u6V4JXcAEpkI7.jpg
2017-01-21 23:58:54,http://pbs.twimg.com/media/C2u6uMMWEAE6yvv.jpg
2017-01-21 23:58:54,http://pbs.twimg.com/media/C2u6uEkUcAA2Pxh.jpg
2017-01-21 23:58:53,http://pbs.twimg.com/ext_tw_video_thumb/822956563371556865/pu/img/s1Bn7jmCv30g0YjC.jpg
2017-01-21 23:58:53,http://pbs.twimg.com/ext_tw_video_thumb/822956536032956416/pu/img/JOYPxgORZUmZU5Rl.jpg
2017-01-21 23:58:53,http://pbs.twimg.com/media/C2u6uHgXAAMbKlb.jpg
2017-01-21 23:58:53,http://pbs.twimg.com/media/C2u6tV6XUAAfREg.jpg
2017-01-21 23:58:53,http://pbs.twimg.com/media/C2u6uErWgAAInwp.jpg
2017-01-21 23:58:53,http://pbs.twimg.com/media/C2u6rJtUoAEDhhx.jpg
2017-01-21 23:58:52,http://pbs.twimg.com/media/C2u6uNzUoAESSeP.jpg
2017-01-21 23:58:51,http://pbs.twimg.com/media/C2u6toJWgAAdZ5r.jpg
2017-01-21 23:58:51,http://pbs.twimg.com/media/C2u6tC8WEAAy89v.jpg
2017-01-21 23:58:50,http://pbs.twimg.com/media/C2u6tKWWgAA3ssN.jpg
2017-01-21 23:58:49,http://pbs.twimg.com/media/C2u6rQ-UQAMk_4R.jpg
2017-01-21 23:58:48,http://pbs.twimg.com/media/C2u6tNkUoAAb2ui.jpg
2017-01-21 23:58:48,http://pbs.twimg.com/media/C2u6s7VXEAA24rf.jpg
2017-01-21 23:58:48,http://pbs.twimg.com/media/C2u6syKUQAEyTnu.jpg
2017-01-21 23:58:48,http://pbs.twimg.com/media/C2u6tCsXAAA3Mro.jpg
2017-01-21 23:58:47,http://pbs.twimg.com/media/C2u6jouUsAEXftx.jpg
2017-01-21 23:58:47,http://pbs.twimg.com/media/C2u6szTVIAAG-xr.jpg
2017-01-21 23:58:45,http://pbs.twimg.com/media/C2u6rcxUAAAGAaF.jpg
2017-01-21 23:58:44,http://pbs.twimg.com/media/C2u6sGJWQAAwBTA.jpg
2017-01-21 23:58:44,http://pbs.twimg.com/media/C2u6r98UcAAPGIM.jpg
2017-01-21 23:58:44,http://pbs.twimg.com/media/C2u6qbqUAAELUMt.jpg
2017-01-21 23:58:44,http://pbs.twimg.com/media/C2u6rFIWQAAKKKa.jpg
2017-01-21 23:58:44,http://pbs.twimg.com/media/C2u6rtwUQAAZ4J5.jpg
2017-01-21 23:58:43,http://pbs.twimg.com/media/C2u6rxEXUAA74KR.jpg
2017-01-21 23:58:43,http://pbs.twimg.com/media/C2u6rS6UcAAAoj5.jpg
2017-01-21 23:58:42,http://pbs.twimg.com/media/C2u6qqLUQAAHuIX.jpg
2017-01-21 23:58:42,http://pbs.twimg.com/media/C2u6qqLUQAAHuIX.jpg
2017-01-21 23:58:42,http://pbs.twimg.com/media/C2u6qnqXUAA1PCP.jpg
2017-01-21 23:58:42,http://pbs.twimg.com/media/C2u6cplUcAIcFZM.jpg
2017-01-21 23:58:41,http://pbs.twimg.com/media/C2u6q51UsAIA9Hn.jpg
2017-01-21 23:58:41,http://pbs.twimg.com/media/C2u6rDnWEAAykIT.jpg
2017-01-21 23:58:40,http://pbs.twimg.com/media/C2u6q76VIAAukWT.jpg
2017-01-21 23:58:40,http://pbs.twimg.com/media/C2u6o9lWQAAgsSh.jpg
2017-01-21 23:58:39,http://pbs.twimg.com/ext_tw_video_thumb/822955805926375425/pu/img/eWzJT3gvOyXXBygG.jpg
2017-01-21 23:58:39,http://pbs.twimg.com/ext_tw_video_thumb/822956235947274241/pu/img/mufKs14M8-FV4SYR.jpg
2017-01-21 23:58:39,http://pbs.twimg.com/media/C2u6qziXUAAofSE.jpg
2017-01-21 23:58:39,http://pbs.twimg.com/media/C2u6qSOXAAEBIRi.jpg
2017-01-21 23:58:38,http://pbs.twimg.com/ext_tw_video_thumb/822955559221501954/pu/img/GuYK89DbrjqhdgXG.jpg
2017-01-21 23:58:38,http://pbs.twimg.com/media/C2u6odTXcAAC-W7.jpg
2017-01-21 23:58:38,http://pbs.twimg.com/media/C2u6qCzUUAA_mhD.jpg
2017-01-21 23:58:38,http://pbs.twimg.com/media/C2u6qp-VEAAK-jh.jpg
2017-01-21 23:58:36,http://pbs.twimg.com/media/C2u6ozVUQAA08oI.jpg
2017-01-21 23:58:35,http://pbs.twimg.com/media/C2u6p0aUQAA6LcN.jpg
2017-01-21 23:58:35,http://pbs.twimg.com/media/C2u6pqlVIAAFGQI.jpg
2017-01-21 23:58:35,http://pbs.twimg.com/media/C2u6p0eUcAEb8Hz.jpg
2017-01-21 23:58:35,http://pbs.twimg.com/media/C2u6pyXXAAECd7D.jpg
2017-01-21 23:58:35,http://pbs.twimg.com/media/C2u6pKLWEAE4PcN.jpg
2017-01-21 23:58:34,http://pbs.twimg.com/media/C2u6pOXVIAA6T3X.jpg
2017-01-21 23:58:34,http://pbs.twimg.com/media/C2u6pcsWEAAEP1o.jpg
2017-01-21 23:58:33,http://pbs.twimg.com/media/C2u6pGMXEAAJCrE.jpg
2017-01-21 23:58:33,http://pbs.twimg.com/media/C2u6o5PUAAAfG6P.jpg
2017-01-21 23:58:33,http://pbs.twimg.com/media/C2u6ohNUoAQawZi.jpg
2017-01-21 23:58:33,http://pbs.twimg.com/media/C2u6pPuWEAItl6p.jpg
2017-01-21 23:58:33,http://pbs.twimg.com/media/C2u6pEBUkAA-nQf.jpg
2017-01-21 23:58:32,http://pbs.twimg.com/media/C2u6miuUQAAfYkQ.jpg
2017-01-21 23:58:31,http://pbs.twimg.com/media/C2u6ojRVEAAJZm5.jpg
2017-01-21 23:58:30,http://pbs.twimg.com/media/C2u6oiaVEAIWvm-.jpg
2017-01-21 23:58:30,http://pbs.twimg.com/ext_tw_video_thumb/822905121839415296/pu/img/go2dmExU-pneuFTr.jpg
2017-01-21 23:58:29,http://pbs.twimg.com/media/C2u6oZQUsAAsuKM.jpg
2017-01-21 23:58:29,http://pbs.twimg.com/media/C2u6oRYUoAAawsq.jpg
2017-01-21 23:58:29,http://pbs.twimg.com/media/C2u6oP9VEAI-6ZQ.jpg
2017-01-21 23:58:29,http://pbs.twimg.com/media/C2u6n_XUkAAYrNI.jpg
2017-01-21 23:58:29,http://pbs.twimg.com/media/C2u6gmeVIAAvWwf.jpg
2017-01-21 23:58:28,http://pbs.twimg.com/media/C2u6npdXAAEx-_N.jpg
2017-01-21 23:58:28,http://pbs.twimg.com/media/C2u6oclXUAECJl6.jpg
2017-01-21 23:58:27,http://pbs.twimg.com/media/C2u6oDBXUAEB2ch.jpg
2017-01-21 23:58:27,http://pbs.twimg.com/media/C2u6mbSXgAAc5Hz.jpg
2017-01-21 23:58:27,http://pbs.twimg.com/media/C2u6nNxWEAUfI2t.jpg
2017-01-21 23:58:27,http://pbs.twimg.com/media/C2u6mDBWEAMI2vy.jpg
2017-01-21 23:58:27,http://pbs.twimg.com/media/C2u6luZWQAAbMxH.jpg
2017-01-21 23:58:26,http://pbs.twimg.com/media/C2u6lhyUcAAgUWq.jpg
2017-01-21 23:58:26,http://pbs.twimg.com/media/C2u6nTDUkAI94pw.jpg
2017-01-21 23:58:26,http://pbs.twimg.com/media/C2u6YSdWQAEBkz_.jpg
2017-01-21 23:58:25,http://pbs.twimg.com/media/C2u6nMNXEAAKCBB.jpg
2017-01-21 23:58:25,http://pbs.twimg.com/media/C2u6mQvWgAAUY6O.jpg
2017-01-21 23:58:25,http://pbs.twimg.com/media/C2u6laZUcAISk-z.jpg
2017-01-21 23:58:25,http://pbs.twimg.com/media/C2u6llfUoAAvtlF.jpg
2017-01-21 23:58:24,http://pbs.twimg.com/media/C2u6nb0WIAAWZKf.jpg
2017-01-21 23:58:24,http://pbs.twimg.com/media/C2u6kgdUoAA9xM8.jpg
2017-01-21 23:58:24,http://pbs.twimg.com/media/C2u5WhTUoAAnyw4.jpg
